country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-02-2026 11:00:00",28.570173,76.933762,OZONE,4,221,9
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-02-2026 11:00:00",28.822836,77.101981,PM10,113,228,161
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-02-2026 11:00:00",28.822836,77.101981,SO2,9,25,13
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-02-2026 11:00:00",28.567890,77.250515,NH3,6,11,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-02-2026 11:00:00",28.567890,77.250515,SO2,8,111,25
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","15-02-2026 11:00:00",28.623763,77.287209,OZONE,1,168,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","15-02-2026 11:00:00",21.194815,81.314770,OZONE,2,34,6
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","15-02-2026 11:00:00",21.224231,81.408350,NH3,4,8,5
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","15-02-2026 11:00:00",22.08815,82.13737,SO2,10,56,18
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","15-02-2026 11:00:00",22.118125,83.140608,CO,22,49,35
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","15-02-2026 11:00:00",24.952822,84.002396,PM2.5,16,43,30
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","15-02-2026 11:00:00",24.952822,84.002396,OZONE,16,18,17
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","15-02-2026 11:00:00",30.735567,76.775714,NO2,4,24,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","15-02-2026 11:00:00",30.751462,76.762879,CO,19,45,22
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","15-02-2026 11:00:00",30.751462,76.762879,OZONE,3,57,14
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","15-02-2026 11:00:00",28.5918245,77.2273074,PM10,100,246,154
India,Delhi,Delhi,"Mundka, Delhi - DPCC","15-02-2026 11:00:00",28.684678,77.076574,SO2,21,33,26
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-02-2026 11:00:00",28.570173,76.933762,PM10,73,211,107
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-02-2026 11:00:00",29.536400,75.015800,NH3,12,20,16
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-02-2026 11:00:00",29.536400,75.015800,OZONE,50,127,76
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","15-02-2026 11:00:00",29.027200,77.062100,PM10,53,113,85
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","15-02-2026 11:00:00",29.027200,77.062100,CO,4,6,5
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-02-2026 11:00:00",30.1480566,77.2893471,OZONE,8,34,18
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-02-2026 11:00:00",30.943887,76.801991,NH3,5,9,7
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-02-2026 11:00:00",30.943887,76.801991,OZONE,26,126,38
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","15-02-2026 11:00:00",34.031606,75.009712,SO2,2,3,2
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","15-02-2026 11:00:00",34.06313,74.96017,PM2.5,35,58,47
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","15-02-2026 11:00:00",34.066206,74.819820,PM2.5,15,28,22
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","15-02-2026 11:00:00",28.4501238,77.0263051,CO,64,114,96
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","15-02-2026 11:00:00",29.140560,75.744941,NO2,26,27,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","15-02-2026 11:00:00",29.140560,75.744941,OZONE,19,132,50
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","15-02-2026 11:00:00",29.8006,76.4155,NO2,30,32,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","15-02-2026 11:00:00",29.8006,76.4155,NH3,5,6,6
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","15-02-2026 11:00:00",29.8006,76.4155,SO2,28,34,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","15-02-2026 11:00:00",29.8006,76.4155,OZONE,5,19,9
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-02-2026 11:00:00",29.695300,77.002700,OZONE,31,31,31
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-02-2026 11:00:00",29.966942,76.875879,PM2.5,86,175,117
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-02-2026 11:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-02-2026 11:00:00",29.966942,76.875879,SO2,1,21,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-02-2026 11:00:00",29.966942,76.875879,OZONE,24,66,34
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-02-2026 11:00:00",22.977134,72.553024,PM2.5,55,424,172
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-02-2026 11:00:00",22.977134,72.553024,OZONE,1,186,2
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","15-02-2026 11:00:00",23.002657,72.591912,CO,4,40,19
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-02-2026 11:00:00",23.020509,72.579261,PM10,130,197,169
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","15-02-2026 11:00:00",23.016834,72.625775,OZONE,2,100,10
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-02-2026 11:00:00",23.041137,72.456691,NO2,9,49,29
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-02-2026 11:00:00",23.041137,72.456691,SO2,8,34,14
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-02-2026 11:00:00",23.041137,72.456691,CO,2,21,17
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","15-02-2026 11:00:00",23.023389,72.515201,PM10,94,156,128
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","15-02-2026 11:00:00",23.023389,72.515201,SO2,6,36,18
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","15-02-2026 11:00:00",23.023389,72.515201,OZONE,3,61,9
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","15-02-2026 11:00:00",23.593150,72.372792,CO,144,159,155
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","15-02-2026 11:00:00",22.248853,70.776774,CO,108,122,115
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","15-02-2026 11:00:00","21.217779 ","72.834787 ",SO2,39,131,62
India,Gujarat,Surat,"Science Center, Surat - SMC","15-02-2026 11:00:00",21.170046,72.795405,CO,34,42,41
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","15-02-2026 11:00:00",20.362421,72.918013,NO2,10,27,14
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","15-02-2026 11:00:00",20.362421,72.918013,NH3,4,4,4
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-02-2026 11:00:00",22.969611,72.643500,PM2.5,98,294,166
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-02-2026 11:00:00",22.969611,72.643500,NO2,65,130,101
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-02-2026 11:00:00",22.969611,72.643500,CO,16,28,20
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","15-02-2026 11:00:00",23.076793,72.627874,NO2,9,100,54
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","15-02-2026 11:00:00",23.076793,72.627874,OZONE,2,87,14
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","15-02-2026 11:00:00",21.613267,73.010555,PM10,97,180,132
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","15-02-2026 11:00:00",21.613267,73.010555,SO2,27,28,28
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","15-02-2026 11:00:00",21.755417,72.139056,OZONE,9,25,13
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","15-02-2026 11:00:00",23.163798,72.677768,NH3,5,18,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","15-02-2026 11:00:00",23.163798,72.677768,OZONE,2,72,21
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","15-02-2026 11:00:00",23.593150,72.372792,PM2.5,39,262,117
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","15-02-2026 11:00:00",27.9002,76.9938,NO2,19,23,22
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","15-02-2026 11:00:00",28.360699,76.936090,SO2,8,52,28
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-02-2026 11:00:00",28.060249,76.113115,PM10,30,164,79
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-02-2026 11:00:00",28.060249,76.113115,NO2,51,83,63
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-02-2026 11:00:00",28.1485564,77.3320667,SO2,12,128,18
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-02-2026 11:00:00",28.1485564,77.3320667,CO,12,50,31
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","15-02-2026 11:00:00",28.3153,76.9143,NO2,6,46,23
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","15-02-2026 11:00:00",28.3153,76.9143,OZONE,1,92,1
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-02-2026 11:00:00",30.379589,76.778328,NH3,9,11,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-02-2026 11:00:00",28.6701,76.9254,PM2.5,70,337,238
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-02-2026 11:00:00",28.6701,76.9254,OZONE,16,19,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-02-2026 11:00:00",28.3419248,77.319699,SO2,3,9,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-02-2026 11:00:00",28.593883,76.270653,SO2,9,11,11
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-02-2026 11:00:00",28.206800,76.799700,PM10,52,167,120
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-02-2026 11:00:00",28.206800,76.799700,NO2,19,67,52
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","15-02-2026 11:00:00",28.5504249,77.2159377,OZONE,6,22,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","15-02-2026 11:00:00",28.710508,77.249485,NO2,32,78,55
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","15-02-2026 11:00:00",28.710508,77.249485,OZONE,1,173,7
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","15-02-2026 11:00:00",28.531346,77.190156,NH3,2,8,4
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-02-2026 11:00:00",28.672342,77.315260,CO,34,101,68
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-02-2026 11:00:00",28.699793,77.165453,SO2,2,26,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-02-2026 11:00:00",28.39072,77.30059,NO2,24,26,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-02-2026 11:00:00",28.39072,77.30059,CO,10,12,11
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","15-02-2026 11:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-02-2026 11:00:00",28.4417,77.3217,PM2.5,94,95,95
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-02-2026 11:00:00",28.4417,77.3217,CO,60,66,63
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","15-02-2026 11:00:00",29.503664,75.467934,PM2.5,14,54,28
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-02-2026 11:00:00",13.377516,77.099072,CO,52,55,54
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-02-2026 11:00:00",16.802639,75.722694,PM2.5,30,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-02-2026 11:00:00",16.802639,75.722694,PM10,61,63,62
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-02-2026 11:00:00",16.7602,77.1428,PM2.5,68,129,88
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-02-2026 11:00:00",16.7602,77.1428,OZONE,18,19,18
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","15-02-2026 11:00:00",10.073232,76.302765,PM2.5,82,164,112
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,PM10,94,130,102
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,NO2,15,16,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,CO,20,24,22
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,NH3,1,1,1
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","15-02-2026 11:00:00",34.066206,74.819820,CO,11,18,14
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","15-02-2026 11:00:00",23.80569,86.44268,PM10,59,297,113
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","15-02-2026 11:00:00",23.80569,86.44268,NO2,50,134,55
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","15-02-2026 11:00:00",16.172806,75.659694,OZONE,12,13,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","15-02-2026 11:00:00",12.9135218,77.5950804,PM2.5,73,169,91
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","15-02-2026 11:00:00",12.9352049,77.6814488,PM10,45,193,142
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",12.951913,77.539784,PM2.5,2,104,51
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",12.951913,77.539784,CO,13,52,36
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-02-2026 11:00:00",12.9756843,77.5660749,NO2,33,38,35
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","15-02-2026 11:00:00",23.81748678,79.446246,SO2,36,41,40
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-02-2026 11:00:00",22.9682591,76.064118,OZONE,1,16,3
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-02-2026 11:00:00",26.203442,78.193251,PM10,49,181,113
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-02-2026 11:00:00",26.203442,78.193251,NH3,3,5,4
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-02-2026 11:00:00",26.203442,78.193251,SO2,10,25,18
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-02-2026 11:00:00",26.203442,78.193251,CO,2,116,19
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-02-2026 11:00:00",26.259242,78.216432,PM10,47,254,120
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-02-2026 11:00:00",26.259242,78.216432,NO2,7,13,10
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-02-2026 11:00:00",26.259242,78.216432,OZONE,37,170,57
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-02-2026 11:00:00",26.200388,78.147714,CO,10,131,19
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-02-2026 11:00:00",22.7289,75.8076,PM10,71,218,112
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-02-2026 11:00:00",22.4310,75.5213,PM10,108,222,146
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-02-2026 11:00:00",22.4310,75.5213,NO2,54,144,100
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-02-2026 11:00:00",22.4310,75.5213,SO2,19,36,26
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-02-2026 11:00:00",22.7524,75.8872,SO2,11,13,12
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-02-2026 11:00:00",22.7084,75.8815,OZONE,6,12,7
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-02-2026 11:00:00",23.163174,79.973061,NO2,8,14,11
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-02-2026 11:00:00",23.142888,79.916147,NO2,15,112,48
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-02-2026 11:00:00",12.990328,77.5431385,NO2,17,18,18
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-02-2026 11:00:00",12.990328,77.5431385,SO2,5,8,7
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-02-2026 11:00:00",13.428828,77.731418,PM2.5,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-02-2026 11:00:00",13.428828,77.731418,NO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-02-2026 11:00:00",13.328028,75.797056,PM2.5,36,95,70
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-02-2026 11:00:00",13.328028,75.797056,NO2,26,29,28
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-02-2026 11:00:00",15.459706,75.008381,PM10,83,133,97
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","15-02-2026 11:00:00",8.5149093,76.9435879,PM2.5,24,48,34
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","15-02-2026 11:00:00",8.5149093,76.9435879,OZONE,1,45,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","15-02-2026 11:00:00",10.532400,76.215900,CO,7,17,9
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-02-2026 11:00:00",23.264759,77.381568,PM10,79,179,127
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-02-2026 11:00:00",23.210494,77.425409,NO2,27,89,56
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-02-2026 11:00:00",23.210494,77.425409,OZONE,6,45,24
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-02-2026 11:00:00",15.3714823,75.1160168,PM10,63,88,67
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-02-2026 11:00:00",15.3714823,75.1160168,NO2,11,11,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-02-2026 11:00:00",15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-02-2026 11:00:00",12.415911,75.735050,PM10,24,46,36
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-02-2026 11:00:00",12.415911,75.735050,OZONE,2,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-02-2026 11:00:00",12.733409,77.298051,NH3,2,3,3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-02-2026 11:00:00",12.920984,77.584908,CO,12,55,23
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",13.003872,77.664217,CO,42,52,46
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-02-2026 11:00:00",13.029152,77.585901,PM10,38,157,94
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-02-2026 11:00:00",13.029152,77.585901,SO2,10,20,14
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-02-2026 11:00:00",12.920984,77.584908,NH3,1,3,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-02-2026 11:00:00",19.0632143,72.8456324,PM2.5,128,273,206
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-02-2026 11:00:00",19.0632143,72.8456324,OZONE,1,104,5
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-02-2026 11:00:00",19.1653323,72.922099,NO2,16,75,40
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-02-2026 11:00:00",19.1653323,72.922099,NH3,5,6,6
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-02-2026 11:00:00",19.0863,72.8888,PM2.5,76,192,126
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-02-2026 11:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-02-2026 11:00:00",19.19709,72.82204,NO2,50,113,82
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-02-2026 11:00:00",19.19709,72.82204,CO,14,94,39
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-02-2026 11:00:00",18.96702,72.84214,PM2.5,121,186,158
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-02-2026 11:00:00",18.96702,72.84214,NH3,11,18,15
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-02-2026 11:00:00",18.96702,72.84214,SO2,13,30,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-02-2026 11:00:00",19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-02-2026 11:00:00",19.053536,72.84643,NH3,10,49,28
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-02-2026 11:00:00",19.065931,72.862131,PM2.5,91,309,190
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-02-2026 11:00:00",19.065931,72.862131,PM10,107,399,187
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-02-2026 11:00:00",19.23241,72.86895,CO,12,90,60
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.2243333,72.8658113,NH3,1,8,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.2243333,72.8658113,SO2,15,19,17
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-02-2026 11:00:00",19.11074,72.86084,PM10,136,181,153
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-02-2026 11:00:00",19.11074,72.86084,NO2,58,93,79
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-02-2026 11:00:00",19.16485,73.23409,NO2,16,32,24
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-02-2026 11:00:00",19.16485,73.23409,SO2,5,11,7
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-02-2026 11:00:00",19.309073,73.057223,OZONE,13,84,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-02-2026 11:00:00",19.786089,72.757971,CO,18,88,45
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-02-2026 11:00:00",19.786089,72.757971,OZONE,1,133,13
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-02-2026 11:00:00",19.962900,79.298714,PM2.5,42,122,76
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-02-2026 11:00:00",19.962900,79.298714,OZONE,25,26,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-02-2026 11:00:00",19.9775302,79.2337086,NH3,1,6,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-02-2026 11:00:00",19.0364585,72.8954371,NO2,25,98,61
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-02-2026 11:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-02-2026 11:00:00",18.910000,72.820000,PM10,101,140,116
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-02-2026 11:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-02-2026 11:00:00",19.04946,72.9230,SO2,2,10,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.205800,72.868200,PM2.5,18,64,43
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.205800,72.868200,PM10,76,165,121
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.205800,72.868200,OZONE,17,18,18
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-02-2026 11:00:00",16.6870449,74.2505872,NH3,2,5,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-02-2026 11:00:00",16.6870449,74.2505872,SO2,2,3,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-02-2026 11:00:00",16.7143745,74.2426398,PM2.5,13,26,19
